Time_min,T_in_leche,F_flow,T_servicio,t_ciclo,Delta_P,E_consumo,T_out_leche,Is_Cleaning
183685,0.59,4764.9,82.47,540,0.69,441.76,72.64,0
183690,1.07,4758.07,82.4,545,0.675,436.43,72.64,0
183695,0.92,4666.14,80.29,0,0.459,430.03,72.55,1
183700,1.72,5209.07,81.89,5,0.562,476.46,72.65,0
183705,0.89,4641.65,80.23,10,0.41,432.82,72.62,0
183710,1.04,5261.0,82.19,15,0.605,503.71,72.62,0
183715,1.5,4702.24,80.38,20,0.48,434.86,72.58,0
183720,0.8,5251.06,82.23,25,0.561,492.96,72.55,0
183725,1.02,4650.0,80.32,30,0.433,428.78,72.64,0
183730,1.28,5101.83,81.72,35,0.579,460.68,72.52,0
183735,1.02,4758.93,80.68,40,0.48,445.87,72.56,0
183740,0.53,5279.36,82.44,45,0.575,509.97,72.63,0
183745,0.89,4921.88,81.24,50,0.548,460.98,72.62,0
183750,0.83,4987.72,81.48,55,0.525,460.21,72.63,0
183755,1.12,4952.72,81.35,60,0.509,457.78,72.56,0
183760,0.84,4817.75,80.97,65,0.493,454.24,72.6,0
183765,1.29,4817.41,80.94,70,0.523,453.94,72.5,0
183770,1.14,4343.76,79.75,75,0.387,409.21,72.6,0
183775,1.16,4971.95,81.48,80,0.536,450.26,72.63,0
183780,0.67,4760.57,80.89,85,0.512,445.95,72.6,0
183785,1.06,4427.81,79.95,90,0.45,405.97,72.66,0
183790,0.93,5047.29,81.81,95,0.605,482.01,72.64,0
183795,1.18,5077.35,81.89,100,0.565,472.62,72.62,0
183800,1.18,4620.09,80.47,105,0.48,428.51,72.56,0
183805,1.06,5385.67,82.99,110,0.645,522.09,72.71,0
183810,1.41,5373.6,82.92,115,0.648,508.39,72.58,0
183815,1.04,5173.55,82.31,120,0.634,478.71,72.62,0
183820,1.2,3937.6,79.22,125,0.36,363.37,72.61,0
183825,1.36,4673.51,80.7,130,0.487,429.76,72.68,0
183830,1.05,4119.78,79.58,135,0.355,387.75,72.59,0
183835,1.61,4968.36,81.64,140,0.553,463.14,72.65,0
183840,1.08,5141.74,82.3,145,0.622,480.9,72.57,0
183845,0.97,4773.38,81.13,150,0.536,444.79,72.6,0
183850,1.46,4773.87,81.09,155,0.561,442.75,72.63,0
183855,1.37,4828.53,81.29,160,0.517,454.44,72.65,0
183860,0.72,4686.2,80.85,165,0.527,438.35,72.48,0
183865,1.36,4857.82,81.43,170,0.506,454.96,72.48,0
183870,0.8,5186.94,82.61,175,0.627,486.63,72.57,0
183875,0.96,5111.97,82.35,180,0.636,472.6,72.61,0
183880,1.2,4309.4,79.88,185,0.426,400.3,72.37,0
183885,1.32,4510.2,80.42,190,0.436,416.68,72.63,0
183890,0.89,4912.97,81.76,195,0.565,458.76,72.62,0
183895,1.21,5105.48,82.38,200,0.629,479.7,72.58,0
183900,1.07,5329.12,83.19,205,0.696,512.81,72.53,0
183905,1.24,4623.12,80.85,210,0.489,430.62,72.65,0
183910,0.92,5227.61,82.9,215,0.667,499.06,72.66,0
183915,1.13,4216.46,80.02,220,0.449,398.88,72.67,0
183920,0.9,5104.36,82.52,225,0.628,464.95,72.61,0
183925,1.28,4904.59,81.82,230,0.583,454.36,72.57,0
183930,1.29,5390.3,83.5,235,0.694,520.57,72.65,0
183935,0.8,4349.07,80.35,240,0.477,412.6,72.5,0
183940,1.03,5278.31,83.18,245,0.68,500.45,72.66,0
183945,1.19,4320.54,80.29,250,0.452,402.54,72.6,0
183950,0.92,4984.02,82.23,255,0.645,472.54,72.63,0
183955,0.89,4727.98,81.4,260,0.556,445.09,72.57,0
183960,1.24,4943.15,82.09,265,0.58,460.49,72.59,0
183965,1.11,5027.86,82.41,270,0.602,476.3,72.63,0
183970,1.12,4235.1,80.23,275,0.463,395.99,72.56,0
183975,0.94,4690.65,81.35,280,0.478,436.76,72.56,0
183980,1.23,4885.08,81.97,285,0.625,454.54,72.65,0
183985,1.18,5054.71,82.57,290,0.628,465.83,72.57,0
183990,1.08,4997.86,82.41,295,0.604,473.86,72.57,0
183995,1.19,5270.79,83.36,300,0.703,499.46,72.61,0
184000,1.29,5185.28,83.06,305,0.682,477.78,72.6,0
184005,1.64,4926.2,82.14,310,0.606,457.57,72.57,0
184010,1.1,4958.58,82.34,315,0.655,463.2,72.6,0
184015,1.2,4651.81,81.33,320,0.521,434.48,72.54,0
184020,0.65,5398.5,84.0,325,0.751,524.34,72.6,0
184025,0.95,4782.12,81.83,330,0.571,443.66,72.65,0
184030,1.64,4853.95,81.99,335,0.611,447.07,72.59,0
184035,1.19,4888.32,82.19,340,0.614,450.04,72.49,0
184040,0.99,4614.61,81.33,345,0.574,434.71,72.66,0
184045,0.75,4922.47,82.4,350,0.653,467.99,72.57,0
184050,0.78,5271.02,83.64,355,0.741,511.05,72.56,0
184055,0.98,4493.03,81.0,360,0.506,416.27,72.62,0
184060,1.12,5096.74,83.01,365,0.658,473.07,72.54,0
184065,0.89,5275.43,83.7,370,0.745,499.54,72.6,0
184070,1.15,4712.78,81.74,375,0.598,438.71,72.62,0
184075,0.91,3958.58,80.08,380,0.418,370.55,72.67,0
184080,0.94,5245.18,83.65,385,0.74,488.72,72.55,0
184085,1.47,4924.81,82.47,390,0.63,465.95,72.56,0
184090,1.32,5373.75,84.1,395,0.749,515.03,72.63,0
184095,1.2,5170.58,83.41,400,0.713,482.67,72.56,0
184100,1.25,5321.65,83.97,405,0.752,501.84,72.61,0
184105,0.96,5133.23,83.35,410,0.71,479.8,72.54,0
184110,0.85,5266.03,83.87,415,0.726,495.86,72.67,0
184115,1.11,5136.39,83.38,420,0.744,477.58,72.58,0
184120,0.55,4670.44,81.87,425,0.601,440.89,72.6,0
184125,0.85,4579.67,81.55,430,0.568,437.39,72.51,0
184130,1.26,4571.42,81.49,435,0.539,429.47,72.6,0
184135,1.28,5296.85,84.02,440,0.751,504.81,72.7,0
184140,0.73,4883.01,82.65,445,0.624,457.85,72.58,0
184145,1.45,4478.81,81.25,450,0.557,410.62,72.57,0
184150,1.34,4832.12,82.43,455,0.624,436.68,72.6,0
184155,0.95,4677.14,81.97,460,0.588,433.93,72.71,0
184160,0.48,4504.56,81.48,465,0.527,413.82,72.61,0
184165,0.65,5428.68,84.75,470,0.809,525.08,72.65,0
184170,1.17,4265.44,80.96,475,0.523,387.12,72.64,0
184175,0.75,4518.94,81.55,480,0.562,422.78,72.58,0
184180,0.7,5093.54,83.57,485,0.723,471.28,72.64,0
184185,1.23,4930.0,82.93,490,0.676,457.89,72.72,0
184190,0.56,5069.27,83.54,495,0.716,477.96,72.49,0
184195,0.86,5236.9,84.13,500,0.777,488.77,72.52,0
184200,0.6,5480.46,85.11,505,0.853,538.27,72.57,0
184205,1.06,5419.51,84.82,510,0.852,524.42,72.53,0
184210,1.24,4471.18,81.5,515,0.562,409.18,72.61,0
184215,1.18,5440.34,84.92,520,0.885,533.47,72.55,0
184220,1.17,4633.59,82.04,525,0.595,424.96,72.59,0
184225,0.91,4574.53,81.9,530,0.604,430.88,72.64,0
184230,1.47,5171.07,83.93,535,0.773,485.37,72.66,0
184235,1.32,5219.06,84.15,540,0.771,500.11,72.71,0
184240,1.28,5436.34,85.0,545,0.894,530.02,72.57,0
184245,1.38,5026.25,81.08,0,0.538,445.37,72.62,1
184250,0.69,5106.77,81.41,5,0.532,463.81,72.65,0
184255,0.86,5165.66,81.6,10,0.553,464.12,72.55,0
184260,1.35,4987.17,81.0,15,0.5,458.79,72.58,0
184265,1.4,4588.21,79.87,20,0.44,407.32,72.67,0
184270,1.51,4929.63,80.84,25,0.522,449.03,72.62,0
184275,1.14,5173.26,81.66,30,0.6,463.78,72.57,0
184280,1.58,4400.11,79.45,35,0.429,400.15,72.64,0
184285,0.45,5244.55,82.02,40,0.593,485.37,72.63,0
184290,1.56,5131.07,81.53,45,0.585,459.66,72.6,0
184295,1.21,4838.39,80.68,50,0.537,437.31,72.63,0
184300,1.17,4428.37,79.6,55,0.46,396.28,72.65,0
184305,1.08,4840.34,80.74,60,0.511,432.56,72.64,0
184310,1.18,4363.52,79.53,65,0.424,389.24,72.64,0
184315,0.99,4750.59,80.52,70,0.517,437.13,72.6,0
184320,0.94,5211.09,81.98,75,0.579,467.93,72.61,0
184325,0.9,4342.09,79.35,80,0.386,403.18,72.41,0
184330,1.12,5303.38,82.3,85,0.641,486.75,72.6,0
184335,0.22,5044.78,81.6,90,0.552,463.71,72.59,0
184340,1.08,4833.34,80.85,95,0.5,446.9,72.63,0
184345,0.91,4342.45,79.47,100,0.406,393.41,72.47,0
184350,0.93,5284.71,82.34,105,0.633,483.58,72.63,0
184355,1.48,5437.59,82.79,110,0.653,508.7,72.56,0
184360,0.96,5370.07,82.66,115,0.656,501.28,72.57,0
184365,1.65,5458.24,82.88,120,0.661,510.38,72.71,0
184370,1.07,4818.67,80.91,125,0.507,439.95,72.63,0
184375,0.9,4713.41,80.63,130,0.501,416.26,72.6,0
184380,0.89,4969.91,81.44,135,0.549,449.79,72.57,0
184385,1.26,5273.75,82.4,140,0.629,485.9,72.64,0
184390,1.06,4772.15,80.84,145,0.524,422.23,72.55,0
184395,1.13,5268.68,82.44,150,0.657,481.54,72.54,0
184400,1.15,5306.52,82.58,155,0.614,491.62,72.68,0
184405,0.33,4357.93,79.69,160,0.47,399.36,72.38,0
184410,1.13,4680.1,80.62,165,0.475,422.61,72.53,0
184415,1.14,5144.19,82.1,170,0.592,466.02,72.57,0
184420,1.44,4900.95,81.3,175,0.545,444.21,72.61,0
184425,1.38,5409.23,82.99,180,0.708,502.37,72.55,0
184430,0.99,4845.65,81.22,185,0.533,434.93,72.51,0
184435,1.27,5416.86,83.07,190,0.682,500.96,72.73,0
184440,1.21,4824.83,81.16,195,0.546,437.69,72.6,0
184445,0.78,4645.98,80.68,200,0.518,421.42,72.57,0
184450,0.89,4836.1,81.27,205,0.58,435.47,72.63,0
184455,1.58,4520.58,80.25,210,0.474,408.38,72.52,0
184460,0.62,5247.91,82.69,215,0.647,478.01,72.56,0
184465,1.05,4978.37,81.76,220,0.614,451.11,72.68,0
184470,1.22,5382.39,83.1,225,0.71,500.18,72.57,0
184475,1.61,5303.86,82.8,230,0.696,481.37,72.61,0
184480,1.28,5292.51,82.83,235,0.685,495.99,72.6,0
184485,1.52,5442.39,83.32,240,0.739,512.8,72.58,0
184490,1.3,5044.62,82.04,245,0.65,451.4,72.67,0
184495,0.34,4861.69,81.58,250,0.549,438.71,72.62,0
184500,1.02,4999.88,81.96,255,0.609,457.14,72.62,0
184505,1.45,5410.41,83.3,260,0.755,507.77,72.68,0
184510,0.78,5276.86,82.96,265,0.67,492.56,72.62,0
184515,0.86,5099.33,82.37,270,0.622,459.66,72.61,0
184520,1.14,4764.73,81.26,275,0.568,420.82,72.57,0
184525,1.61,5042.46,82.12,280,0.625,451.53,72.64,0
184530,0.59,5027.99,82.22,285,0.655,455.99,72.54,0
184535,1.13,5273.81,82.99,290,0.692,480.26,72.57,0
184540,1.04,4916.22,81.83,295,0.604,438.48,72.63,0
184545,1.27,5063.27,82.3,300,0.672,462.81,72.62,0
184550,0.73,4497.4,80.58,305,0.541,402.12,72.67,0
184555,1.01,5128.92,82.6,310,0.655,467.83,72.63,0
184560,0.71,4878.86,81.83,315,0.583,443.8,72.63,0
184565,1.35,5193.45,82.8,320,0.712,477.53,72.59,0
184570,1.38,5301.12,83.19,325,0.714,485.63,72.63,0
184575,1.36,5345.33,83.36,330,0.72,493.99,72.55,0
184580,1.13,5244.32,83.07,335,0.705,480.41,72.61,0
184585,0.26,4511.4,80.8,340,0.528,416.41,72.58,0
184590,0.82,5101.22,82.66,345,0.665,462.56,72.51,0
184595,0.96,4913.33,82.03,350,0.571,448.69,72.61,0
184600,0.95,4869.09,81.91,355,0.621,442.55,72.6,0
184605,1.82,4608.39,80.98,360,0.544,407.78,72.59,0
184610,1.23,4744.19,81.5,365,0.566,429.14,72.58,0
184615,1.86,5105.82,82.62,370,0.688,456.82,72.59,0
184620,1.18,5174.99,82.98,375,0.696,469.14,72.65,0
184625,0.9,4587.44,81.1,380,0.563,412.03,72.64,0
184630,1.85,5164.85,82.88,385,0.713,471.89,72.5,0
184635,1.24,5137.99,82.9,390,0.678,455.57,72.55,0
184640,1.04,4818.6,81.88,395,0.637,430.8,72.57,0
184645,0.88,4769.87,81.76,400,0.615,429.5,72.56,0
184650,0.86,5047.02,82.7,405,0.678,456.12,72.57,0
184655,1.13,5252.92,83.39,410,0.715,482.74,72.55,0
184660,1.12,5110.45,82.92,415,0.698,461.91,72.67,0
184665,1.25,5267.32,83.46,420,0.758,474.03,72.61,0
184670,1.39,4524.19,81.01,425,0.554,408.37,72.61,0
184675,1.11,4970.39,82.5,430,0.673,443.36,72.67,0
184680,1.19,4548.36,81.13,435,0.585,409.32,72.59,0
184685,0.75,4751.0,81.85,440,0.636,424.51,72.63,0
184690,1.09,4715.63,81.71,445,0.638,434.94,72.57,0
184695,0.39,5289.07,83.79,450,0.763,492.15,72.66,0
184700,1.24,4962.51,82.55,455,0.694,449.4,72.6,0
184705,1.24,5287.17,83.69,460,0.757,491.63,72.61,0
184710,1.11,4636.71,81.52,465,0.59,418.22,72.45,0
184715,0.65,5008.34,82.84,470,0.697,457.11,72.5,0
184720,0.97,4924.03,82.53,475,0.689,449.55,72.62,0
184725,1.53,4499.36,81.36,480,0.571,402.96,72.82,0
184730,1.15,4946.72,82.62,485,0.699,438.29,72.64,0
184735,1.3,5425.83,84.3,490,0.846,509.2,72.52,0
184740,1.23,5069.26,83.07,495,0.691,456.57,72.6,0
184745,1.7,4153.54,80.57,500,0.488,374.73,72.67,0
184750,1.15,4784.94,82.15,505,0.648,426.46,72.59,0
184755,1.57,4290.14,80.58,510,0.512,395.99,72.47,0
184760,0.86,4295.59,80.9,515,0.524,396.97,72.57,0
184765,0.4,4939.21,82.84,520,0.71,449.44,72.62,0
184770,1.02,5282.03,83.98,525,0.766,489.6,72.61,0
184775,1.26,5183.64,83.61,530,0.74,471.24,72.67,0
184780,0.85,4796.53,82.34,535,0.663,441.59,72.54,0
184785,1.01,4539.87,81.49,540,0.59,403.63,72.53,0
184790,1.23,5345.6,84.26,545,0.826,496.06,72.7,0
184795,1.13,5454.66,82.55,0,0.598,518.07,72.6,1
184800,1.15,5214.22,81.76,5,0.591,475.77,72.58,0
184805,1.1,5297.15,82.06,10,0.588,489.52,72.65,0
184810,0.7,4958.95,81.05,15,0.533,448.87,72.62,0
184815,1.17,4596.82,79.93,20,0.445,418.37,72.57,0
184820,0.86,5161.16,81.7,25,0.586,467.91,72.59,0
184825,1.2,4867.41,80.76,30,0.49,436.78,72.59,0
184830,0.73,5042.05,81.38,35,0.52,457.84,72.66,0
184835,1.1,4947.42,81.05,40,0.521,441.71,72.63,0
184840,1.16,4552.66,79.71,45,0.433,411.89,72.43,0
184845,0.82,4299.79,79.74,50,0.398,398.21,72.86,0
184850,1.37,5104.57,81.57,55,0.536,456.05,72.59,0
184855,0.86,4365.39,79.32,60,0.399,391.61,72.34,0
184860,1.54,5465.36,82.77,65,0.628,513.16,72.62,0
184865,1.44,4941.29,81.11,70,0.499,455.26,72.6,0
184870,1.31,5189.66,81.93,75,0.621,475.9,72.57,0
184875,0.88,4542.29,80.0,80,0.487,416.19,72.51,0
184880,0.81,4458.37,79.83,85,0.438,399.91,72.61,0
184885,1.21,4569.38,79.78,90,0.461,413.83,72.41,0
184890,1.44,5031.4,81.48,95,0.578,449.41,72.59,0
184895,1.26,5079.86,81.67,100,0.591,465.48,72.7,0
184900,1.29,5286.24,82.36,105,0.602,486.48,72.63,0
184905,1.31,5228.31,82.18,110,0.598,470.15,72.62,0
184910,1.04,4329.45,79.69,115,0.429,387.75,72.6,0
184915,1.27,4371.16,79.76,120,0.458,400.54,72.63,0
184920,1.17,4727.24,80.67,125,0.478,423.0,72.58,0
184925,1.01,5396.08,82.87,130,0.66,506.29,72.6,0
184930,0.87,4854.57,81.14,135,0.532,437.89,72.64,0
184935,1.25,5310.26,82.58,140,0.63,493.89,72.56,0
184940,1.31,5059.67,81.77,145,0.584,472.15,72.58,0
184945,0.98,4753.34,80.86,150,0.522,437.54,72.59,0
184950,1.19,5195.31,82.26,155,0.642,483.33,72.52,0
184955,1.7,4024.9,79.03,160,0.425,368.84,72.38,0
184960,0.96,4594.37,80.43,165,0.517,423.11,72.66,0
184965,0.91,4671.34,80.69,170,0.495,431.37,72.64,0
184970,0.91,5261.06,82.6,175,0.64,483.54,72.69,0
184975,1.28,4891.56,81.37,180,0.569,448.38,72.59,0
184980,1.22,5411.9,83.11,185,0.679,512.38,72.63,0
184985,1.23,4812.41,81.16,190,0.573,441.16,72.6,0
184990,0.77,4593.58,80.55,195,0.479,422.67,72.56,0
184995,1.2,4343.26,79.98,200,0.44,391.27,72.63,0
185000,1.05,4714.79,80.93,205,0.557,428.37,72.66,0
185005,1.07,5260.7,82.72,210,0.699,484.6,72.65,0
185010,0.74,4893.6,81.57,215,0.591,445.63,72.67,0
185015,0.97,5347.76,83.07,220,0.693,498.89,72.58,0
185020,1.39,5172.17,82.44,225,0.675,464.69,72.65,0
185025,0.89,4942.66,81.76,230,0.58,445.18,72.65,0
185030,1.28,4448.62,80.42,235,0.499,409.58,72.63,0
185035,0.97,5238.38,82.78,240,0.635,476.19,72.63,0
185040,1.44,4935.33,81.73,245,0.586,437.47,72.56,0
185045,0.91,5307.87,83.06,250,0.708,499.31,72.62,0
185050,1.33,5309.84,83.02,255,0.677,490.54,72.57,0
185055,1.25,5120.05,82.41,260,0.671,459.65,72.57,0
185060,1.39,4829.46,81.46,265,0.611,433.65,72.6,0
185065,1.4,5163.24,82.57,270,0.665,473.07,72.61,0
185070,1.33,4610.74,80.81,275,0.513,417.67,72.63,0
185075,0.99,5001.63,82.12,280,0.62,452.77,72.65,0
185080,1.33,4341.61,80.23,285,0.499,391.38,72.56,0
185085,0.7,4585.9,80.86,290,0.536,422.97,72.47,0
185090,0.35,5116.42,82.65,295,0.657,463.7,72.66,0
185095,1.37,4999.91,82.14,300,0.617,456.59,72.62,0
185100,1.09,4579.07,80.85,305,0.533,422.86,72.55,0
185105,1.15,5065.04,82.43,310,0.629,452.54,72.62,0
185110,0.67,5150.25,82.8,315,0.662,471.12,72.66,0
185115,1.12,5133.42,82.7,320,0.658,467.63,72.53,0
185120,1.98,5452.92,83.7,325,0.759,517.86,72.57,0
185125,1.11,5207.66,82.99,330,0.692,468.07,72.56,0
185130,0.85,5263.81,83.25,335,0.7,494.4,72.72,0
185135,0.74,4805.55,81.58,340,0.576,444.63,72.44,0
185140,0.58,4905.42,82.1,345,0.631,447.93,72.6,0
185145,1.39,4600.15,81.03,350,0.524,412.62,72.56,0
185150,0.39,4975.3,82.4,355,0.677,459.43,72.6,0
185155,1.3,4780.96,81.65,360,0.585,434.13,72.55,0
185160,1.24,4445.07,80.37,365,0.48,398.18,72.28,0
185165,1.05,5083.03,82.73,370,0.673,454.3,72.66,0
185170,0.85,4891.48,82.13,375,0.627,445.26,72.54,0
185175,0.82,4866.5,81.74,380,0.641,436.38,72.25,0
185180,0.49,5429.22,84.1,385,0.783,525.87,72.61,0
185185,1.06,4362.12,80.51,390,0.51,387.99,72.5,0
185190,0.77,4841.55,82.05,395,0.631,440.12,72.7,0
185195,1.04,5027.71,82.66,400,0.655,457.59,72.61,0
185200,1.18,4269.1,80.51,405,0.458,390.71,72.6,0
185205,0.54,5251.0,83.55,410,0.739,486.01,72.58,0
185210,1.25,4688.36,81.56,415,0.547,442.64,72.6,0
185215,1.08,5087.8,82.94,420,0.688,455.97,72.65,0
185220,1.87,5138.36,83.02,425,0.72,466.44,72.6,0
185225,1.18,4883.58,82.27,430,0.672,436.82,72.63,0
185230,1.39,5213.69,83.39,435,0.749,482.83,72.51,0
185235,0.82,5221.32,83.52,440,0.772,478.86,72.59,0
185240,1.11,5195.9,83.41,445,0.708,465.49,72.56,0
185245,1.42,4848.99,82.19,450,0.617,444.99,72.65,0
185250,1.11,5251.44,83.64,455,0.753,488.23,72.67,0
185255,1.74,4362.07,80.79,460,0.557,397.66,72.69,0
185260,0.71,4256.44,80.93,465,0.485,384.11,72.75,0
185265,1.07,5202.8,83.54,470,0.73,475.42,72.57,0
185270,1.07,4992.85,82.82,475,0.66,457.34,72.68,0
185275,1.82,5459.34,84.38,480,0.812,517.51,72.62,0
185280,0.98,4780.06,82.15,485,0.646,434.7,72.62,0
185285,1.03,4782.15,82.17,490,0.653,436.95,72.64,0
185290,0.92,4452.39,81.14,495,0.564,405.25,72.55,0
185295,0.98,4789.85,82.24,500,0.63,431.05,72.63,0
185300,1.7,4914.75,82.58,505,0.687,448.01,72.57,0
185305,0.82,4964.78,82.89,510,0.69,451.0,72.6,0
185310,0.92,4463.33,81.57,515,0.561,409.2,72.79,0
185315,1.3,4964.51,82.86,520,0.7,450.9,72.65,0
185320,0.72,4823.78,82.48,525,0.673,436.42,72.76,0
185325,0.94,4979.42,83.01,530,0.695,450.55,72.62,0
185330,0.87,4598.33,81.75,535,0.622,423.82,72.66,0
185335,1.05,4801.87,82.42,540,0.676,439.25,72.55,0
185340,0.67,4917.32,82.89,545,0.69,448.29,72.65,0
185345,1.06,5354.37,82.41,0,0.626,503.64,72.45,1
185350,0.8,5323.78,82.35,5,0.577,509.75,72.6,0
185355,1.01,4487.56,79.75,10,0.434,422.09,72.7,0
185360,0.83,4689.73,80.37,15,0.461,437.88,72.69,0
185365,0.93,4981.64,81.28,20,0.513,462.82,72.63,0
185370,1.25,4993.18,81.29,25,0.566,460.51,72.68,0
185375,1.37,4572.14,80.01,30,0.471,416.02,72.57,0
185380,0.76,4976.24,81.34,35,0.506,460.26,72.66,0
185385,1.16,5446.58,82.86,40,0.633,519.72,72.54,0
185390,1.08,4941.84,81.23,45,0.53,455.75,72.59,0
185395,1.48,5472.8,82.94,50,0.675,528.15,72.68,0
185400,0.84,4906.07,81.18,55,0.514,454.42,72.64,0
185405,1.04,4784.5,80.8,60,0.483,440.15,72.52,0
185410,1.07,4821.39,80.92,65,0.538,450.17,72.62,0
185415,1.19,4774.37,80.78,70,0.512,440.13,72.64,0
185420,0.5,4587.68,80.31,75,0.468,428.37,72.66,0
185425,0.88,5060.41,81.77,80,0.563,464.1,72.56,0
185430,1.45,4745.38,80.72,85,0.523,441.61,72.6,0
185435,1.29,4936.38,81.36,90,0.498,458.86,72.59,0
185440,0.89,4627.39,80.15,95,0.453,426.06,72.33,0
185445,1.25,4454.24,79.98,100,0.467,418.48,72.59,0
185450,1.51,4287.82,79.7,105,0.434,394.53,72.56,0
185455,1.21,4528.86,79.93,110,0.437,411.59,72.34,0
185460,0.94,4970.59,81.6,115,0.528,458.43,72.68,0
185465,1.53,4500.25,79.79,120,0.474,417.12,72.35,0
185470,0.8,5254.61,82.61,125,0.634,498.91,72.66,0
185475,1.04,5222.74,82.48,130,0.625,483.6,72.66,0
185480,1.52,5419.34,83.1,135,0.673,524.41,72.45,0
185485,1.36,4602.63,80.49,140,0.48,426.21,72.62,0
185490,1.2,5231.44,82.55,145,0.62,485.03,72.66,0
185495,0.55,4597.82,80.6,150,0.481,436.97,72.6,0
185500,1.52,5047.11,81.93,155,0.572,464.03,72.48,0
185505,1.31,4731.29,80.96,160,0.531,428.43,72.57,0
185510,0.96,5031.06,81.99,165,0.612,469.03,72.57,0
185515,0.16,4282.87,80.04,170,0.444,404.89,72.58,0
185520,1.57,4922.46,81.6,175,0.553,458.82,72.64,0
185525,1.24,4859.55,81.45,180,0.551,453.83,72.63,0
185530,0.94,5388.15,83.29,185,0.712,519.36,72.61,0
185535,1.04,4681.16,80.95,190,0.485,438.66,72.68,0
185540,0.94,4566.15,80.62,195,0.521,430.21,72.6,0
185545,0.47,4851.43,81.6,200,0.534,446.86,72.5,0
185550,0.73,4922.86,81.82,205,0.598,456.61,72.61,0
185555,0.75,5284.53,83.06,210,0.64,502.88,72.61,0
185560,0.77,4669.12,81.03,215,0.547,424.23,72.6,0
185565,0.03,5155.08,82.75,220,0.64,479.84,72.52,0
185570,0.98,5240.43,82.93,225,0.679,492.53,72.57,0
185575,0.98,5322.99,83.24,230,0.7,497.28,72.6,0
185580,0.68,4639.92,81.02,235,0.517,431.84,72.71,0
185585,1.58,5003.99,82.1,240,0.62,456.95,72.59,0
185590,0.84,4613.51,80.94,245,0.524,422.6,72.56,0
185595,1.51,5278.12,83.08,250,0.708,495.83,72.67,0
185600,1.25,4700.03,81.08,255,0.566,433.04,72.54,0
185605,0.97,4380.19,80.42,260,0.449,410.9,72.56,0
185610,1.02,4704.3,81.3,265,0.587,430.9,72.59,0
185615,1.1,4920.73,82.01,270,0.601,463.45,72.58,0
185620,1.39,4386.66,80.44,275,0.498,409.7,72.65,0
185625,0.93,5086.91,82.63,280,0.636,473.18,72.66,0
185630,1.05,5103.64,82.69,285,0.652,478.59,72.61,0
185635,1.12,4738.58,81.48,290,0.563,431.24,72.63,0
185640,1.33,4178.85,80.17,295,0.399,387.11,72.64,0
185645,0.83,5337.38,83.61,300,0.73,502.87,72.56,0
185650,1.19,5337.22,83.57,305,0.714,507.54,72.59,0
185655,1.44,4802.14,81.73,310,0.584,448.38,72.66,0
185660,0.87,5095.4,82.81,315,0.681,474.74,72.57,0
185665,0.58,4295.82,80.23,320,0.485,404.92,72.24,0
185670,1.31,4994.09,82.44,325,0.619,460.18,72.55,0
185675,0.88,4819.66,81.93,330,0.608,456.23,72.55,0
185680,1.6,5472.93,84.12,335,0.804,516.7,72.6,0
185685,0.85,5018.74,82.65,340,0.649,471.52,72.51,0
185690,0.37,5171.25,83.27,345,0.689,487.55,72.62,0
185695,1.21,5416.68,84.04,350,0.765,517.0,72.52,0
185700,1.37,4847.95,82.05,355,0.646,451.8,72.72,0
185705,0.61,5127.12,83.13,360,0.679,473.08,72.56,0
185710,0.7,5200.31,83.4,365,0.727,482.03,72.57,0
185715,1.45,4525.83,80.73,370,0.53,416.72,72.32,0
185720,1.3,5439.81,84.22,375,0.768,529.94,72.55,0
185725,1.56,4902.32,82.31,380,0.628,452.39,72.58,0
185730,0.67,4085.23,80.03,385,0.454,378.06,72.39,0
185735,1.35,4776.7,81.95,390,0.604,437.51,72.53,0
185740,1.45,5442.59,84.29,395,0.824,518.28,72.65,0
185745,0.96,4608.97,81.49,400,0.59,419.6,72.52,0
185750,0.89,4987.8,82.79,405,0.706,473.96,72.49,0
185755,1.11,5387.05,84.2,410,0.77,523.38,72.65,0
185760,1.38,4773.14,82.03,415,0.607,450.79,72.71,0
185765,1.3,4879.67,82.42,420,0.67,449.86,72.69,0
185770,1.22,5385.41,84.24,425,0.798,516.48,72.49,0
185775,1.46,5081.12,83.13,430,0.697,468.3,72.58,0
185780,1.41,4867.76,82.42,435,0.643,438.47,72.62,0
185785,0.79,4616.41,81.68,440,0.552,426.33,72.68,0
185790,1.07,4712.41,81.98,445,0.584,432.97,72.58,0
185795,1.21,5009.0,83.0,450,0.691,463.08,72.62,0
185800,1.45,5372.46,84.29,455,0.808,513.34,72.68,0
185805,0.78,4964.65,82.94,460,0.696,462.63,72.62,0
185810,1.23,5175.41,83.65,465,0.733,485.44,72.59,0
185815,0.84,5037.63,83.23,470,0.691,462.31,72.66,0
185820,1.08,5174.03,83.7,475,0.734,472.63,72.58,0
185825,1.65,4786.83,81.95,480,0.644,427.68,72.27,0
185830,0.71,4972.01,83.08,485,0.686,465.97,72.67,0
185835,0.98,5485.71,84.94,490,0.831,538.05,72.68,0
185840,1.18,4486.19,81.42,495,0.577,421.09,72.63,0
185845,1.14,5048.26,83.34,500,0.704,468.59,72.61,0
185850,0.58,4759.04,82.43,505,0.649,434.13,72.62,0
185855,0.9,5360.51,84.57,510,0.791,508.93,72.62,0
